BAM_file	sample.x	sample.id	experiment	epd	org	cell	fastq_files1	fastq_files2	fastq_files3	fastq_files4	fastq_files5	fastq_files6	fastq_files7	fastq_files8	description
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/58_Mmp_58_UA315209-48699929/alignment_results/58_Mmp_58_UA315209-48699929_marked.bam	58_Mmp_58_UA315209	single-cells-mmp-09-58	single-cells	09	mmp	58	Mmp-58-UA315209_S58_L001_R1_001.fastq.gz	Mmp-58-UA315209_S58_L001_R2_001.fastq.gz	Mmp-58-UA315209_S58_L002_R1_001.fastq.gz	Mmp-58-UA315209_S58_L002_R2_001.fastq.gz	Mmp-58-UA315209_S58_L003_R1_001.fastq.gz	Mmp-58-UA315209_S58_L003_R2_001.fastq.gz	Mmp-58-UA315209_S58_L004_R1_001.fastq.gz	Mmp-58-UA315209_S58_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 58 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/06_Mmp_6_UA315209-48701864/alignment_results/06_Mmp_6_UA315209-48701864_marked.bam	06_Mmp_6_UA315209	single-cells-mmp-09-6	single-cells	09	mmp	6	Mmp-6-UA315209_S6_L001_R1_001.fastq.gz	Mmp-6-UA315209_S6_L001_R2_001.fastq.gz	Mmp-6-UA315209_S6_L002_R1_001.fastq.gz	Mmp-6-UA315209_S6_L002_R2_001.fastq.gz	Mmp-6-UA315209_S6_L003_R1_001.fastq.gz	Mmp-6-UA315209_S6_L003_R2_001.fastq.gz	Mmp-6-UA315209_S6_L004_R1_001.fastq.gz	Mmp-6-UA315209_S6_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 6 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/61_Mmp_61_UA315209-48691905/alignment_results/61_Mmp_61_UA315209-48691905_marked.bam	61_Mmp_61_UA315209	single-cells-mmp-09-61	single-cells	09	mmp	61	Mmp-61-UA315209_S61_L001_R1_001.fastq.gz	Mmp-61-UA315209_S61_L001_R2_001.fastq.gz	Mmp-61-UA315209_S61_L002_R1_001.fastq.gz	Mmp-61-UA315209_S61_L002_R2_001.fastq.gz	Mmp-61-UA315209_S61_L003_R1_001.fastq.gz	Mmp-61-UA315209_S61_L003_R2_001.fastq.gz	Mmp-61-UA315209_S61_L004_R1_001.fastq.gz	Mmp-61-UA315209_S61_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 61 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/62_Mmp_62_UA315209-48705739/alignment_results/62_Mmp_62_UA315209-48705739_marked.bam	62_Mmp_62_UA315209	single-cells-mmp-09-62	single-cells	09	mmp	62	Mmp-62-UA315209_S62_L001_R1_001.fastq.gz	Mmp-62-UA315209_S62_L001_R2_001.fastq.gz	Mmp-62-UA315209_S62_L002_R1_001.fastq.gz	Mmp-62-UA315209_S62_L002_R2_001.fastq.gz	Mmp-62-UA315209_S62_L003_R1_001.fastq.gz	Mmp-62-UA315209_S62_L003_R2_001.fastq.gz	Mmp-62-UA315209_S62_L004_R1_001.fastq.gz	Mmp-62-UA315209_S62_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 62 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/63_Mmp_63_UA315209-48702887/alignment_results/63_Mmp_63_UA315209-48702887_marked.bam	63_Mmp_63_UA315209	single-cells-mmp-09-63	single-cells	09	mmp	63	Mmp-63-UA315209_S63_L001_R1_001.fastq.gz	Mmp-63-UA315209_S63_L001_R2_001.fastq.gz	Mmp-63-UA315209_S63_L002_R1_001.fastq.gz	Mmp-63-UA315209_S63_L002_R2_001.fastq.gz	Mmp-63-UA315209_S63_L003_R1_001.fastq.gz	Mmp-63-UA315209_S63_L003_R2_001.fastq.gz	Mmp-63-UA315209_S63_L004_R1_001.fastq.gz	Mmp-63-UA315209_S63_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 63 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/64_Mmp_64_UA315209-48706723/alignment_results/64_Mmp_64_UA315209-48706723_marked.bam	64_Mmp_64_UA315209	single-cells-mmp-09-64	single-cells	09	mmp	64	Mmp-64-UA315209_S64_L001_R1_001.fastq.gz	Mmp-64-UA315209_S64_L001_R2_001.fastq.gz	Mmp-64-UA315209_S64_L002_R1_001.fastq.gz	Mmp-64-UA315209_S64_L002_R2_001.fastq.gz	Mmp-64-UA315209_S64_L003_R1_001.fastq.gz	Mmp-64-UA315209_S64_L003_R2_001.fastq.gz	Mmp-64-UA315209_S64_L004_R1_001.fastq.gz	Mmp-64-UA315209_S64_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 64 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/65_Mmp_65_UA315209-48708744/alignment_results/65_Mmp_65_UA315209-48708744_marked.bam	65_Mmp_65_UA315209	single-cells-mmp-09-65	single-cells	09	mmp	65	Mmp-65-UA315209_S65_L001_R1_001.fastq.gz	Mmp-65-UA315209_S65_L001_R2_001.fastq.gz	Mmp-65-UA315209_S65_L002_R1_001.fastq.gz	Mmp-65-UA315209_S65_L002_R2_001.fastq.gz	Mmp-65-UA315209_S65_L003_R1_001.fastq.gz	Mmp-65-UA315209_S65_L003_R2_001.fastq.gz	Mmp-65-UA315209_S65_L004_R1_001.fastq.gz	Mmp-65-UA315209_S65_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 65 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/66_Mmp_66_UA315209-48697941/alignment_results/66_Mmp_66_UA315209-48697941_marked.bam	66_Mmp_66_UA315209	single-cells-mmp-09-66	single-cells	09	mmp	66	Mmp-66-UA315209_S66_L001_R1_001.fastq.gz	Mmp-66-UA315209_S66_L001_R2_001.fastq.gz	Mmp-66-UA315209_S66_L002_R1_001.fastq.gz	Mmp-66-UA315209_S66_L002_R2_001.fastq.gz	Mmp-66-UA315209_S66_L003_R1_001.fastq.gz	Mmp-66-UA315209_S66_L003_R2_001.fastq.gz	Mmp-66-UA315209_S66_L004_R1_001.fastq.gz	Mmp-66-UA315209_S66_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 66 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/67_Mmp_67_UA315209-48706724/alignment_results/67_Mmp_67_UA315209-48706724_marked.bam	67_Mmp_67_UA315209	single-cells-mmp-09-67	single-cells	09	mmp	67	Mmp-67-UA315209_S67_L001_R1_001.fastq.gz	Mmp-67-UA315209_S67_L001_R2_001.fastq.gz	Mmp-67-UA315209_S67_L002_R1_001.fastq.gz	Mmp-67-UA315209_S67_L002_R2_001.fastq.gz	Mmp-67-UA315209_S67_L003_R1_001.fastq.gz	Mmp-67-UA315209_S67_L003_R2_001.fastq.gz	Mmp-67-UA315209_S67_L004_R1_001.fastq.gz	Mmp-67-UA315209_S67_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 67 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/68_Mmp_68_UA315209-48707740/alignment_results/68_Mmp_68_UA315209-48707740_marked.bam	68_Mmp_68_UA315209	single-cells-mmp-09-68	single-cells	09	mmp	68	Mmp-68-UA315209_S68_L001_R1_001.fastq.gz	Mmp-68-UA315209_S68_L001_R2_001.fastq.gz	Mmp-68-UA315209_S68_L002_R1_001.fastq.gz	Mmp-68-UA315209_S68_L002_R2_001.fastq.gz	Mmp-68-UA315209_S68_L003_R1_001.fastq.gz	Mmp-68-UA315209_S68_L003_R2_001.fastq.gz	Mmp-68-UA315209_S68_L004_R1_001.fastq.gz	Mmp-68-UA315209_S68_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 68 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/69_Mmp_69_UA315209-48708745/alignment_results/69_Mmp_69_UA315209-48708745_marked.bam	69_Mmp_69_UA315209	single-cells-mmp-09-69	single-cells	09	mmp	69	Mmp-69-UA315209_S69_L001_R1_001.fastq.gz	Mmp-69-UA315209_S69_L001_R2_001.fastq.gz	Mmp-69-UA315209_S69_L002_R1_001.fastq.gz	Mmp-69-UA315209_S69_L002_R2_001.fastq.gz	Mmp-69-UA315209_S69_L003_R1_001.fastq.gz	Mmp-69-UA315209_S69_L003_R2_001.fastq.gz	Mmp-69-UA315209_S69_L004_R1_001.fastq.gz	Mmp-69-UA315209_S69_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 69 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/07_Mmp_7_UA315209-48709732/alignment_results/07_Mmp_7_UA315209-48709732_marked.bam	07_Mmp_7_UA315209	single-cells-mmp-09-7	single-cells	09	mmp	7	Mmp-7-UA315209_S7_L001_R1_001.fastq.gz	Mmp-7-UA315209_S7_L001_R2_001.fastq.gz	Mmp-7-UA315209_S7_L002_R1_001.fastq.gz	Mmp-7-UA315209_S7_L002_R2_001.fastq.gz	Mmp-7-UA315209_S7_L003_R1_001.fastq.gz	Mmp-7-UA315209_S7_L003_R2_001.fastq.gz	Mmp-7-UA315209_S7_L004_R1_001.fastq.gz	Mmp-7-UA315209_S7_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 7 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/70_Mmp_70_UA315209-48686912/alignment_results/70_Mmp_70_UA315209-48686912_marked.bam	70_Mmp_70_UA315209	single-cells-mmp-09-70	single-cells	09	mmp	70	Mmp-70-UA315209_S70_L001_R1_001.fastq.gz	Mmp-70-UA315209_S70_L001_R2_001.fastq.gz	Mmp-70-UA315209_S70_L002_R1_001.fastq.gz	Mmp-70-UA315209_S70_L002_R2_001.fastq.gz	Mmp-70-UA315209_S70_L003_R1_001.fastq.gz	Mmp-70-UA315209_S70_L003_R2_001.fastq.gz	Mmp-70-UA315209_S70_L004_R1_001.fastq.gz	Mmp-70-UA315209_S70_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 70 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/08_Mmp_8_UA315209-48691911/alignment_results/08_Mmp_8_UA315209-48691911_marked.bam	08_Mmp_8_UA315209	single-cells-mmp-09-8	single-cells	09	mmp	8	Mmp-8-UA315209_S8_L001_R1_001.fastq.gz	Mmp-8-UA315209_S8_L001_R2_001.fastq.gz	Mmp-8-UA315209_S8_L002_R1_001.fastq.gz	Mmp-8-UA315209_S8_L002_R2_001.fastq.gz	Mmp-8-UA315209_S8_L003_R1_001.fastq.gz	Mmp-8-UA315209_S8_L003_R2_001.fastq.gz	Mmp-8-UA315209_S8_L004_R1_001.fastq.gz	Mmp-8-UA315209_S8_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 8 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/09_Mmp_9_UA315209-48690898/alignment_results/09_Mmp_9_UA315209-48690898_marked.bam	09_Mmp_9_UA315209	single-cells-mmp-09-9	single-cells	09	mmp	9	Mmp-09-UA315209_S9_L001_R1_001.fastq.gz	Mmp-09-UA315209_S9_L001_R2_001.fastq.gz	Mmp-09-UA315209_S9_L002_R1_001.fastq.gz	Mmp-09-UA315209_S9_L002_R2_001.fastq.gz	Mmp-09-UA315209_S9_L003_R1_001.fastq.gz	Mmp-09-UA315209_S9_L003_R2_001.fastq.gz	Mmp-09-UA315209_S9_L004_R1_001.fastq.gz	Mmp-09-UA315209_S9_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 9 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
